Product_Name,Product_Link,Product_Price,Review,Rating
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,Phone is really good under 21k. But the better is average not to much good and the performance was like beast in this range and the other like design and camera is good. overall the phone is good. GO FOR IT.,5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,Love OnePlus 😘,5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,"Performance - 5/5
Camera - 5/5 (according to price camera is best)
Display - 5/5
Battery - 3.5/5

Design - 4.5/5
Connectivity - 4.5/5
Satisfaction - 5/5",5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,"Battery is ok or rather decent
Performance is great at this price
Camara is also good at this price
Design is really outstanding
Display is the best feature of this phone I guess",5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,Super best mobile,5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,"It's nice...camera quality very good, performance is good",5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,Nice performance this mobile Nord 3,5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,Its good prod,5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,Good product and camera excellent but battery drain is fast,5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,Good product,5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,"Good Phone
No battery issue",5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,"I'll update my review after some time,so far looks good",5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,Camera is good and battery is not good display is good over all experience is good software latest update is available this is good,5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,"Battery backup is very poor🥲
Display is wonderful😊
Prosseser like a wow but hitting problem🥺
Disign very beautiful 😍
Nice product in this range😈",5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,Supar 🥰🥰🥰🥰,5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,Very nice oneplus,5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,Product is very good premium look and their design was awesome and only thing which can reduced his experience are battery and heating only this problem can occur,5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,Good and gaming is awesome 👍,5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,"Oneplus nord 3 is a very good powerful processor and
Very good quality phone .display 10/10 👌👌
Thank you you .oneplus 🙂🙂🙂",5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,"It's Camera is very nice 👍🙂.
.",4.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,"Cost is a bit high,but performance wise is a decent phone.",5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,No doubt it is a very good mobile for allround,5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,good product just fix heating issue via update,5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,All good. But Battery Drain problem.,5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,Good Design and aesthetics. Best battery life for normal use,5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,Good Camera,5.0
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5XYKXX3&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGRK2VXCKBADB5.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,21536,Overall good but iam not recommended for pubg game play full lagg issues,5.0
"OnePlus Nord CE 5G (Blue Void, 256 GB)",https://www.flipkart.com/oneplus-nord-ce-5g-blue-void-256-gb/p/itmc4c02029d9c90?pid=MOBGDTZ8HJVDQZSN&lid=LSTMOBGDTZ8HJVDQZSN5KIPIA&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_9&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGDTZ8HJVDQZSN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,24490,Very nice,5.0
"OnePlus Nord CE 5G (Blue Void, 256 GB)",https://www.flipkart.com/oneplus-nord-ce-5g-blue-void-256-gb/p/itmc4c02029d9c90?pid=MOBGDTZ8HJVDQZSN&lid=LSTMOBGDTZ8HJVDQZSN5KIPIA&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_9&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGDTZ8HJVDQZSN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,24490,Very good,4.0
"OnePlus Nord CE 5G (Blue Void, 256 GB)",https://www.flipkart.com/oneplus-nord-ce-5g-blue-void-256-gb/p/itmc4c02029d9c90?pid=MOBGDTZ8HJVDQZSN&lid=LSTMOBGDTZ8HJVDQZSN5KIPIA&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_9&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGDTZ8HJVDQZSN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,24490,Awesome,5.0
"OnePlus Nord CE 5G (Blue Void, 256 GB)",https://www.flipkart.com/oneplus-nord-ce-5g-blue-void-256-gb/p/itmc4c02029d9c90?pid=MOBGDTZ8HJVDQZSN&lid=LSTMOBGDTZ8HJVDQZSN5KIPIA&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_9&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGDTZ8HJVDQZSN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,24490,Battery not working bad performance,3.0
"OnePlus Nord CE 5G (Blue Void, 256 GB)",https://www.flipkart.com/oneplus-nord-ce-5g-blue-void-256-gb/p/itmc4c02029d9c90?pid=MOBGDTZ8HJVDQZSN&lid=LSTMOBGDTZ8HJVDQZSN5KIPIA&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_9&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGDTZ8HJVDQZSN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,24490,Excellent 👌🎉🎉🎉🥳🥳,5.0
"OnePlus Nord CE 5G (Blue Void, 256 GB)",https://www.flipkart.com/oneplus-nord-ce-5g-blue-void-256-gb/p/itmc4c02029d9c90?pid=MOBGDTZ8HJVDQZSN&lid=LSTMOBGDTZ8HJVDQZSN5KIPIA&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_9&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGDTZ8HJVDQZSN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,24490,One of the nice phone from oneplus,4.0
"OnePlus Nord CE 5G (Blue Void, 256 GB)",https://www.flipkart.com/oneplus-nord-ce-5g-blue-void-256-gb/p/itmc4c02029d9c90?pid=MOBGDTZ8HJVDQZSN&lid=LSTMOBGDTZ8HJVDQZSN5KIPIA&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_9&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGDTZ8HJVDQZSN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,24490,Very Good phone and good Camera and other features,5.0
"OnePlus Nord CE 5G (Blue Void, 256 GB)",https://www.flipkart.com/oneplus-nord-ce-5g-blue-void-256-gb/p/itmc4c02029d9c90?pid=MOBGDTZ8HJVDQZSN&lid=LSTMOBGDTZ8HJVDQZSN5KIPIA&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_9&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGDTZ8HJVDQZSN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,24490,Super mobile,5.0
"OnePlus Nord CE 5G (Blue Void, 256 GB)",https://www.flipkart.com/oneplus-nord-ce-5g-blue-void-256-gb/p/itmc4c02029d9c90?pid=MOBGDTZ8HJVDQZSN&lid=LSTMOBGDTZ8HJVDQZSN5KIPIA&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_9&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGDTZ8HJVDQZSN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,24490,Super mobile,5.0
"OnePlus Nord CE 5G (Blue Void, 256 GB)",https://www.flipkart.com/oneplus-nord-ce-5g-blue-void-256-gb/p/itmc4c02029d9c90?pid=MOBGDTZ8HJVDQZSN&lid=LSTMOBGDTZ8HJVDQZSN5KIPIA&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_9&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGDTZ8HJVDQZSN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,24490,Good,5.0
"OnePlus Nord CE 5G (Blue Void, 256 GB)",https://www.flipkart.com/oneplus-nord-ce-5g-blue-void-256-gb/p/itmc4c02029d9c90?pid=MOBGDTZ8HJVDQZSN&lid=LSTMOBGDTZ8HJVDQZSN5KIPIA&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_9&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGDTZ8HJVDQZSN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,24490,Baitry backup is not good.,3.0
"OnePlus Nord CE 5G (Blue Void, 256 GB)",https://www.flipkart.com/oneplus-nord-ce-5g-blue-void-256-gb/p/itmc4c02029d9c90?pid=MOBGDTZ8HJVDQZSN&lid=LSTMOBGDTZ8HJVDQZSN5KIPIA&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_9&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGDTZ8HJVDQZSN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,24490,Good product 👍,4.0
